city,city_key,latitude,longitude,region_type,state,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,surface_pressure_mean,shortwave_radiation_sum,et0_fao_evapotranspiration,tmax_normal,tmax_departure,qualifying_day,heatwave,hw_event_id,hw_event_start,hw_event_end,hw_event_length
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-11-30,26.9,11.0,18.9,27.2,9.9,18.9,0.0,9.7,16.6,94,41,70,1001.4,15.45,3.06,26.087200832466184,0.8127991675338144,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-01,27.3,11.7,18.0,26.4,10.6,17.6,0.0,11.6,23.0,93,39,71,1000.7,14.75,3.0,25.90124869927159,1.39875130072841,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-02,26.1,11.3,17.7,25.5,10.2,17.1,0.0,13.6,27.4,94,40,72,999.3,15.22,3.12,25.727055150884492,0.37294484911550896,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-03,27.2,11.6,18.2,24.8,10.6,17.4,0.0,14.1,28.8,94,31,68,999.8,15.43,3.29,25.558688865764825,1.641311134235174,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-04,26.2,11.4,17.8,25.3,10.3,17.3,0.0,10.0,21.6,90,38,70,1000.9,15.38,3.02,25.3901144640999,0.8098855359001007,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-05,25.3,11.0,18.2,25.2,9.7,18.2,0.0,8.7,16.6,93,43,70,1002.9,14.47,2.73,25.220811654526536,0.0791883454734652,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-06,24.1,13.5,18.1,24.4,13.3,18.4,0.0,8.0,16.2,93,51,77,1002.8,9.68,1.94,25.05556711758585,-0.9555671175858471,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-07,25.6,13.2,18.1,24.9,13.0,18.0,0.0,10.1,21.2,95,41,74,1001.5,14.98,2.85,24.888969823100936,0.7110301768990652,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-08,26.6,12.0,18.3,25.6,11.0,17.3,0.0,13.1,24.8,94,36,66,1000.0,15.33,3.28,24.71914672216441,1.880853277835591,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-09,25.8,11.4,16.7,23.7,9.6,15.4,0.0,11.3,24.5,86,31,66,1001.0,15.35,3.12,24.555359001040582,1.2446409989594187,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-10,25.6,9.7,16.7,24.5,8.0,15.8,0.0,9.8,19.4,90,36,68,1001.6,15.14,2.95,24.38824141519251,1.211758584807491,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-11,25.0,11.0,16.9,23.4,9.3,15.7,0.0,10.4,24.5,83,36,64,1000.0,15.06,3.03,24.22528616024974,0.7747138397502589,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-12,25.5,10.0,16.6,23.3,8.2,14.9,0.0,12.6,27.4,84,30,62,999.8,15.3,3.25,24.05785639958377,1.4421436004162302,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-13,25.7,9.9,16.8,23.4,8.2,15.2,0.0,15.3,30.2,87,31,62,1001.6,15.11,3.3,23.894901144641,1.8050988553589988,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-14,24.6,11.0,16.7,21.6,9.5,14.7,0.0,17.1,34.6,82,31,60,1001.9,15.24,3.37,23.740686784599376,0.8593132154006256,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-15,23.0,9.7,15.2,20.6,7.5,13.2,0.0,11.8,25.9,81,33,61,1002.3,15.32,3.14,23.56534859521332,-0.5653485952133188,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-16,24.0,6.7,15.0,22.6,4.3,13.4,0.0,9.8,17.6,93,31,63,1004.9,15.17,2.83,23.380541103017688,0.6194588969823123,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-17,23.5,7.5,14.4,21.5,5.4,12.6,0.0,10.8,23.0,88,34,66,1005.4,15.09,2.9,23.234014047866804,0.265985952133196,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-18,23.8,8.1,14.9,22.6,6.1,13.5,0.0,9.5,20.2,91,35,67,1005.6,15.05,2.85,23.063150364203953,0.7368496357960481,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-19,23.6,9.6,15.9,21.0,8.0,14.3,0.0,13.7,29.2,90,35,66,1003.1,14.47,3.01,22.902172216441205,0.6978277835587967,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-20,24.4,9.4,16.1,21.9,7.9,14.5,0.0,17.1,33.1,91,37,66,1001.5,15.0,3.09,22.73609521331946,1.6639047866805399,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-21,22.4,8.6,14.5,19.6,6.5,12.7,0.0,12.6,27.4,85,34,66,1003.6,15.18,2.91,22.565543704474504,-0.16554370447450495,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-22,23.5,7.3,14.2,21.7,4.9,12.6,0.0,10.0,20.2,86,35,67,1005.8,15.2,2.77,22.404461498439126,1.095538501560874,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-23,23.5,6.9,14.1,22.7,4.7,12.7,0.0,10.2,15.5,93,35,70,1007.3,15.19,2.73,22.2352627471384,1.2647372528616003,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-24,23.6,7.0,14.2,22.7,4.8,12.6,0.0,10.6,16.9,88,33,67,1007.2,15.24,2.79,22.090413631633716,1.5095863683662856,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-25,24.2,7.5,14.9,23.7,5.3,13.7,0.0,9.6,14.8,89,38,68,1008.5,15.03,2.69,21.935054630593132,2.264945369406867,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-26,24.0,8.8,15.5,23.4,7.0,14.4,0.0,9.5,22.7,89,40,70,1006.4,14.95,2.79,21.788436524453694,2.2115634755463063,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-27,22.9,8.9,16.0,22.3,7.3,15.4,0.0,9.5,13.0,93,42,70,1004.3,13.36,2.36,21.669185744016648,1.2308142559833506,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-28,20.3,12.7,16.1,19.7,12.2,15.8,0.0,7.5,14.0,89,54,73,1003.4,6.9,1.41,21.546917273673255,-1.2469172736732546,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-29,23.9,9.1,15.6,23.4,7.6,15.0,0.0,9.8,17.3,95,44,75,1004.2,14.52,2.63,21.450975546305934,2.449024453694065,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-30,24.8,9.9,16.2,23.6,8.4,15.3,0.0,9.8,20.9,89,38,70,1004.4,14.64,2.8,21.366063995837667,3.4339360041623337,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1993-12-31,25.4,11.0,16.7,24.2,9.8,15.8,0.0,11.0,23.8,90,40,70,1004.1,15.07,2.95,21.31164151925078,4.088358480749218,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-01,24.9,12.0,17.3,24.5,10.6,16.6,0.0,9.5,17.3,86,40,67,1003.6,14.22,2.81,21.17386836628512,3.7261316337148784,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-02,24.5,11.4,17.4,24.1,10.4,17.0,0.0,8.0,19.8,90,42,69,1002.6,13.69,2.56,21.111329344432882,3.388670655567118,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-03,24.1,13.0,18.0,24.7,12.7,18.2,0.0,8.7,16.6,88,48,72,1004.0,14.28,2.53,21.04754162330905,3.05245837669095,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-04,24.0,11.8,17.4,22.9,11.1,17.0,0.0,13.9,28.1,95,49,75,1002.7,13.69,2.66,21.005189906347557,2.9948100936524433,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-05,24.1,11.5,16.7,23.0,10.3,15.7,0.0,12.3,24.5,89,39,68,1000.9,15.21,3.0,20.94598074921956,3.15401925078044,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-06,25.3,9.1,16.2,24.4,7.3,15.2,0.0,10.2,20.5,89,36,69,1002.2,15.24,2.93,20.901755983350675,4.3982440166493255,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-07,25.0,10.6,17.1,24.5,9.2,16.5,0.0,11.2,23.8,92,44,74,1003.0,15.2,2.92,20.880215920915713,4.119784079084287,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-08,25.6,11.4,17.6,25.0,10.3,17.1,0.0,14.7,28.4,93,43,74,1001.9,15.26,3.0,20.877614464099896,4.722385535900106,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-09,26.5,13.9,18.9,24.4,13.0,17.8,0.0,17.4,34.2,88,34,65,1000.7,15.62,3.48,20.887604058272633,5.612395941727367,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-10,23.5,10.6,16.6,22.0,8.9,15.6,0.0,8.9,18.0,84,39,66,1001.5,13.7,2.65,20.90550208116545,2.5944979188345485,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-11,22.3,11.1,16.2,20.0,9.8,15.1,4.6,15.4,30.6,89,42,70,1001.9,11.05,2.39,20.94899843912591,1.3510015608740922,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-12,20.6,13.9,16.5,20.8,13.4,16.5,25.5,10.9,26.6,95,68,86,1001.8,9.02,1.66,21.001339750260147,-0.4013397502601457,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-13,21.2,15.5,17.9,22.7,16.3,19.1,2.8,8.3,15.8,96,71,86,1001.8,10.12,1.79,21.037552029136318,0.16244797086368123,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-14,21.1,13.8,17.0,21.4,13.8,17.4,0.2,9.2,21.2,96,68,85,999.2,13.68,2.26,21.101651925078045,-0.001651925078043348,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-15,18.0,11.8,15.0,18.2,11.1,15.1,6.6,13.6,26.6,99,72,90,996.4,10.99,1.76,21.182713319458898,-3.182713319458898,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-16,18.7,10.0,13.4,16.7,8.4,11.8,0.0,16.3,30.6,98,55,80,999.4,14.68,2.3,21.23621227887617,-2.536212278876171,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-17,18.4,8.5,12.7,16.1,6.1,10.7,0.0,15.0,31.3,90,53,75,1001.9,16.43,2.58,21.332258064516132,-2.932258064516134,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-18,19.8,6.7,13.3,19.4,4.6,12.4,0.0,7.7,17.6,96,50,75,1003.6,16.12,2.56,21.41987513007284,-1.6198751300728382,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-19,20.4,5.3,13.1,19.4,3.0,11.9,0.0,8.0,15.1,96,46,72,1003.1,16.76,2.66,21.520915712799166,-1.1209157127991674,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-20,21.4,7.2,14.0,21.3,5.0,12.9,0.0,9.7,14.0,90,48,71,1003.5,15.88,2.74,21.633818938605618,-0.2338189386056193,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-21,23.3,9.7,15.9,21.4,7.6,14.3,0.0,14.3,27.0,89,37,66,1003.9,16.77,3.4,21.747762747138395,1.5522372528616053,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-22,23.1,9.1,14.6,20.2,6.1,12.2,0.0,17.4,33.5,84,35,63,1002.6,17.31,3.48,21.87585848074922,1.2241415192507823,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-23,23.3,7.1,15.5,21.5,4.8,13.5,0.0,16.6,31.3,89,39,66,1003.6,16.4,3.38,21.98844953173777,1.3115504682622294,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-24,23.8,11.8,16.9,21.3,9.1,14.8,0.0,19.5,37.1,78,40,62,1002.6,17.22,3.69,22.10697190426639,1.6930280957336095,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-25,24.0,9.9,16.4,20.9,7.7,14.0,0.0,18.6,35.3,82,32,59,1001.3,17.38,3.79,22.22185223725286,1.778147762747139,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-26,26.2,10.2,17.1,24.5,7.6,15.2,0.0,14.5,29.2,74,35,59,999.9,17.31,3.76,22.326222684703435,3.8737773152965644,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-27,27.9,10.3,18.5,27.5,8.8,18.1,0.0,12.6,25.6,88,41,69,1001.5,16.87,3.47,22.454630593132155,5.445369406867844,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-28,28.0,16.4,21.2,27.0,16.4,21.3,0.0,19.2,37.1,90,39,70,1000.4,17.12,3.8,22.58844953173777,5.411550468262231,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-29,23.9,13.7,18.1,24.7,13.2,18.5,19.6,15.0,28.8,96,59,82,998.3,11.4,2.19,22.719667013527573,1.1803329864724255,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-30,21.3,11.9,16.1,19.7,9.5,15.0,0.0,13.9,27.4,95,49,75,998.1,17.05,2.98,22.846826222684705,-1.5468262226847038,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-01-31,21.1,9.1,14.4,20.0,6.5,12.8,0.0,11.1,22.3,83,43,66,998.3,17.38,3.15,22.973985431841832,-1.873985431841831,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-01,21.6,8.8,15.5,21.0,6.8,14.4,0.0,11.9,14.0,89,43,66,1001.0,16.42,2.92,23.10749219562955,-1.507492195629549,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-02,22.3,9.6,15.4,22.2,8.4,14.5,0.0,9.9,23.8,96,49,75,1002.4,17.71,3.06,23.26108220603538,-0.9610822060353783,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-03,22.9,10.5,15.7,21.7,8.9,14.6,0.0,12.7,26.3,90,44,73,1001.0,17.84,3.25,23.423933402705515,-0.5239334027055165,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-04,22.1,8.2,16.1,22.0,6.4,15.4,0.0,9.1,15.1,94,47,70,1001.1,13.32,2.55,23.596774193548388,-1.4967741935483865,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-05,23.2,11.5,16.7,23.3,10.5,16.3,0.0,9.9,23.0,92,52,76,999.9,16.21,2.96,23.79063475546306,-0.5906347554630607,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-06,26.1,12.5,18.9,27.0,12.0,19.2,0.0,8.6,18.7,94,42,70,1001.0,17.98,3.33,23.97627471383975,2.1237252861602514,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-07,27.1,11.1,19.4,28.6,9.8,19.8,0.0,8.9,15.8,93,45,70,1000.3,17.62,3.43,24.153902185223725,2.9460978147762766,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-08,18.9,15.5,17.2,19.2,15.0,17.3,17.6,19.3,37.8,98,82,92,997.9,6.52,1.14,24.31612903225807,-5.41612903225807,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-09,20.4,12.7,16.5,19.4,12.0,15.8,0.7,17.7,33.8,96,61,82,997.9,14.37,2.5,24.483766909469303,-4.083766909469304,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-10,20.8,10.6,15.1,19.3,8.9,13.8,0.0,15.4,32.0,92,44,75,999.1,18.98,3.23,24.634443288241414,-3.8344432882414132,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-11,23.0,8.0,14.8,22.1,6.1,13.6,0.0,10.2,22.0,96,37,71,997.2,19.25,3.44,24.759729448491157,-1.7597294484911572,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-12,23.6,10.6,16.9,22.8,9.3,16.2,0.0,11.4,23.4,90,40,69,998.0,15.66,3.09,24.889698231009366,-1.289698231009364,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-13,24.1,10.8,16.4,22.8,9.2,14.9,0.0,13.0,29.2,88,33,64,999.5,19.73,3.89,25.041935483870965,-0.9419354838709637,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-14,24.4,10.1,16.8,24.3,8.1,15.7,0.0,9.3,16.2,81,33,61,1000.8,19.67,3.71,25.196670135275756,-0.7966701352757575,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-15,25.3,9.1,17.7,26.7,7.1,17.5,0.0,10.2,14.8,87,39,64,1000.4,19.42,3.44,25.352653485952132,-0.05265348595213126,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-16,24.9,12.7,18.4,25.0,11.9,18.2,0.0,9.0,16.2,83,39,65,1000.7,18.94,3.59,25.527055150884493,-0.6270551508844946,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-17,26.7,12.4,19.1,26.6,11.6,18.6,0.0,11.8,26.3,90,40,65,1002.1,17.98,3.85,25.69687825182102,1.0031217481789803,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-18,25.3,13.1,18.4,23.9,11.8,17.2,0.0,17.4,33.8,87,35,62,1001.6,20.03,4.2,25.878876170655566,-0.5788761706555654,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-19,27.0,11.5,17.8,24.9,8.8,15.9,0.0,14.3,30.2,77,26,55,999.9,20.67,4.56,26.06451612903226,0.9354838709677402,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-20,25.0,13.3,19.5,24.7,12.5,18.8,0.0,15.6,29.5,79,38,62,998.2,16.03,3.64,26.24006243496358,-1.2400624349635798,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-21,26.5,15.2,20.1,27.8,13.2,19.5,2.4,18.7,37.4,88,44,67,995.2,17.01,3.84,26.415088449531737,0.08491155046826293,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-22,24.8,12.9,17.4,21.6,12.1,15.9,0.0,20.6,36.0,100,28,64,996.7,17.49,3.85,26.59656607700312,-1.7965660770031207,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-23,23.7,10.5,16.8,20.5,7.8,14.2,0.0,23.1,45.4,74,30,54,999.0,21.09,4.54,26.774505723204996,-3.0745057232049966,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-24,24.5,9.8,16.9,22.2,7.6,14.8,0.0,18.1,35.6,81,32,55,1002.2,21.28,4.47,26.9735691987513,-2.4735691987512993,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-25,26.3,11.4,18.2,23.7,9.0,15.9,0.0,19.9,36.0,72,26,51,1000.6,21.38,4.91,27.17481789802289,-0.87481789802289,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-26,27.9,12.6,19.3,25.5,10.3,17.5,0.0,17.9,36.0,74,26,53,998.5,21.13,4.92,27.379188345473466,0.5208116545265327,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-27,30.1,13.3,21.2,31.1,12.3,20.9,0.0,11.5,19.8,85,31,58,996.8,21.03,4.61,27.5684703433923,2.5315296566077023,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-02-28,26.9,14.9,20.5,24.5,12.6,18.3,0.0,21.8,42.1,72,25,47,998.6,21.39,5.38,27.749739854318417,-0.8497398543184183,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-01,27.1,12.4,18.6,24.4,9.2,16.0,0.0,17.5,37.1,60,22,44,999.8,22.36,5.27,27.938813735691987,-0.8388137356919856,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-02,28.0,11.2,18.7,26.3,8.8,16.8,0.0,12.7,27.7,68,23,47,1000.5,21.96,4.94,28.135587929240373,-0.13558792924037277,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-03,28.4,9.8,19.0,28.5,7.6,18.2,0.0,10.1,19.4,83,30,57,1000.7,21.95,4.6,28.363371488033298,0.03662851196670047,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-04,30.6,13.6,21.4,29.8,12.4,21.0,0.0,11.8,25.9,80,31,57,999.3,21.7,4.88,28.615400624349636,1.9845993756503653,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-05,32.1,16.2,23.6,30.3,15.7,22.7,0.0,17.3,34.9,77,21,50,996.5,21.94,5.76,28.846826222684705,3.253173777315297,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-06,29.4,15.0,21.7,26.7,12.5,19.3,0.0,22.6,42.8,57,24,42,996.7,22.76,6.07,29.084183142559834,0.31581685744016497,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-07,28.4,15.3,21.5,25.3,12.8,19.1,0.0,19.2,38.2,54,19,40,997.7,21.42,5.76,29.301248699271593,-0.9012486992715942,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-08,29.1,13.4,21.5,25.5,11.1,18.7,0.0,25.1,47.5,67,21,40,998.0,23.16,6.43,29.513423517169617,-0.41342351716961545,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-09,29.2,13.6,20.7,27.1,11.7,18.7,0.0,16.6,33.8,67,23,45,999.0,22.65,5.58,29.72497398543184,-0.524973985431842,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-10,30.9,12.5,21.4,29.7,10.8,20.0,0.0,17.0,33.8,78,24,50,999.4,22.96,5.64,29.945057232049948,0.9549427679500511,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-11,32.9,16.4,24.0,30.6,14.0,22.3,0.0,23.1,43.9,64,23,46,996.2,23.07,6.48,30.153069719042666,2.746930280957333,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-12,33.1,18.7,25.4,31.8,17.8,24.6,0.0,21.3,39.6,63,26,45,995.5,22.41,6.28,30.371800208116543,2.7281997918834584,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-13,33.9,19.8,26.1,34.0,19.0,26.0,0.0,16.4,32.8,63,30,47,994.4,22.48,6.06,30.60936524453694,3.29063475546306,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-14,33.7,19.4,25.9,34.8,19.7,26.7,0.0,15.6,26.3,75,32,54,995.6,22.49,5.56,30.862747138397502,2.837252861602501,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-15,34.7,18.2,26.4,36.4,18.3,27.3,0.0,12.4,31.0,78,31,53,996.0,22.15,5.66,31.09261186264308,3.6073881373569243,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-16,33.9,21.4,27.4,31.8,22.0,27.1,0.0,26.7,50.0,71,28,49,996.2,21.09,6.45,31.32174817898023,2.5782518210197694,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-17,34.1,20.9,27.5,31.0,19.7,25.5,0.0,30.1,55.1,65,24,42,994.8,23.71,8.28,31.568574401664932,2.531425598335069,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-18,35.8,21.9,28.4,34.3,18.9,26.3,0.0,25.1,46.8,49,26,37,993.7,23.95,8.54,31.81404786680541,3.985952133194587,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-19,35.8,22.3,28.1,34.7,21.9,27.5,0.0,21.0,40.0,62,24,43,993.5,23.75,7.27,32.03808532778356,3.7619146722164345,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-20,37.4,21.9,29.0,36.2,21.0,28.6,0.0,20.1,37.1,56,21,39,992.0,23.07,6.97,32.26534859521332,5.1346514047866805,0,0,0,,,0
Lucknow,lucknow,26.8467,80.9462,plains,Uttar Pradesh,1994-03-21,35.9,21.6,28.1,36.2,21.2,27.4,0.0,21.6,41.0,63,19,39,989.4,24.02,7.2,32.49843912591051,3.4015608740894905,0,0,0,,,0
